transaction_id,user_id,type,amount,timestamp,status,description,processed_description
274,79760,refund,87602.31,2024-03-31 01:47:11,completed,Important give late store.,important give late store
275,37908,transfer,45862.98,2025-01-20 08:15:01,failed,Remember pick agreement prevent above.,remember pick agreement prevent
276,40545,transfer,78507.78,2025-03-17 06:11:44,completed,Establish team serve center media.,establish team serve center medium
277,89683,refund,1678.06,2025-03-10 18:04:17,pending,Bar push surface nor. Finally lay line most.,bar push surface finally lay line
278,97209,withdrawal,9197.51,2024-10-13 06:19:04,pending,Can possible truth type.,possible truth type
279,76996,refund,96965.81,2025-03-24 09:04:20,pending,Food he way exactly win road develop foot.,food way exactly win road develop foot
280,87519,refund,54036.31,2025-03-11 01:08:08,failed,Deal program quality across necessary.,deal program quality across necessary
281,41066,withdrawal,98458.53,2024-10-28 17:02:54,failed,Of president read within.,president read within
282,5906,withdrawal,36048.06,2024-12-12 06:33:00,failed,Father without sense wrong sure wear look mean.,father without sense wrong sure wear look mean
283,79652,refund,38393.14,2024-08-04 23:46:47,completed,Very late cover offer foreign.,late cover offer foreign
284,8936,transfer,48876.11,2024-08-16 18:07:09,completed,Need month too major with.,need month major
285,31035,payment,6044.22,2024-07-01 21:03:35,completed,Respond side event cell understand.,respond side event cell understand
286,53117,deposit,81083.45,2024-11-07 21:19:37,pending,Clear around hard industry.,clear around hard industry
287,15709,withdrawal,71053.75,2025-02-13 07:38:29,pending,People pretty ball.,people pretty ball
288,2254,deposit,18413.89,2024-09-05 03:03:14,completed,Throw then relate movement establish almost.,throw relate movement establish almost
289,87509,refund,69697.39,2024-11-03 21:14:56,completed,Ask receive near thus hand information region.,ask receive near thus hand information region
290,53761,transfer,78869.83,2024-09-20 05:16:38,failed,Send coach high will science.,send coach high science
291,57900,withdrawal,75902.5,2024-05-25 08:52:49,pending,Item hour job get change.,item hour job get change
292,23346,withdrawal,77529.28,2024-11-28 06:16:24,pending,Want doctor way with. Radio expert all hit offer.,want doctor way radio expert hit offer
293,80419,transfer,81977.1,2025-02-25 05:51:35,failed,Hotel walk clearly media all leg.,hotel walk clearly medium leg
294,11043,refund,71432.81,2025-01-27 09:07:15,pending,Whose out family anyone.,whose family anyone
295,65707,refund,57893.91,2024-07-23 22:19:03,completed,Term stop student.,term stop student
296,79651,transfer,87701.25,2025-02-01 03:58:08,failed,Resource relate mission collection conference in.,resource relate mission collection conference
297,32175,payment,28942.09,2024-04-13 22:19:10,pending,Attack answer prove perhaps.,attack answer prove perhaps
298,2363,refund,38244.7,2024-10-04 13:24:15,pending,Notice company set school.,notice company set school
299,69974,transfer,44430.57,2024-09-17 15:23:39,completed,Case environmental scientist goal current.,case environmental scientist goal current
300,63008,payment,41665.64,2024-05-09 09:03:35,failed,See teacher themselves along city reflect.,see teacher along city reflect
301,16681,withdrawal,74919.69,2024-12-24 17:49:09,completed,Maybe teach chance after century.,maybe teach chance century
302,5182,deposit,21434.81,2024-06-22 05:01:42,pending,Born lose idea see purpose.,born lose idea see purpose
303,42458,withdrawal,4362.45,2024-06-24 10:07:23,failed,Call ask commercial.,call ask commercial
304,2163,payment,17298.97,2024-06-10 11:07:59,failed,Fish environment visit.,fish environment visit
305,76027,transfer,6315.89,2024-10-29 11:41:39,completed,Skin light gun school first collection.,skin light gun school first collection
306,19855,transfer,23980.01,2024-04-23 15:21:50,failed,Almost scientist appear six.,almost scientist appear six
307,2361,withdrawal,53131.4,2024-03-30 10:27:45,completed,Significant catch his affect apply modern reduce.,significant catch affect apply modern reduce
308,41809,deposit,13442.19,2025-03-01 07:12:41,failed,Effect ready explain sometimes turn.,effect ready explain sometimes turn
309,75162,deposit,77961.64,2025-03-04 15:54:40,completed,Air fact trial prove management such.,air fact trial prove management
310,33797,refund,68421.73,2024-04-04 05:57:30,failed,Lot key cut north. Eat certain check fast.,lot key cut north eat certain check fast
311,52588,transfer,36691.43,2024-11-21 06:39:46,pending,Throw assume visit tree decide price.,throw assume visit tree decide price
312,58552,transfer,19053.22,2025-03-02 04:01:00,completed,Your weight consider appear gun future every.,weight consider appear gun future every
313,60746,payment,69635.08,2024-09-09 04:33:13,pending,Fill sing line manage relate wrong option.,fill sing line manage relate wrong option
314,90328,withdrawal,18698.46,2024-11-27 10:12:45,failed,Forward data government how business occur.,forward data government business occur
315,78155,deposit,30897.28,2024-04-24 04:33:52,completed,Effort nothing former middle most.,effort nothing former middle
316,47725,transfer,56956.82,2024-08-28 01:11:11,completed,Around kind interesting read central side.,around kind interesting read central side
317,34242,deposit,9710.43,2024-07-26 06:34:46,completed,Month north southern debate occur seek sit.,month north southern debate occur seek sit
318,51713,withdrawal,23784.17,2024-09-02 13:49:55,completed,What share happy already.,share happy already
319,62194,payment,87650.27,2024-04-11 08:07:40,completed,Condition seek especially degree.,condition seek especially degree
320,77977,transfer,56819.77,2024-10-02 11:15:49,failed,Resource physical seven piece edge.,resource physical seven piece edge
321,9192,withdrawal,17317.48,2024-08-17 12:43:53,completed,Week reflect price.,week reflect price
322,15420,deposit,94907.93,2024-09-14 16:18:09,pending,Begin single begin research soldier.,begin single begin research soldier
323,53234,withdrawal,58794.88,2024-08-13 14:17:30,completed,Feel sit think. Resource in recent while.,feel sit think resource recent
324,39769,withdrawal,90427.25,2024-07-21 23:48:27,failed,Nearly key consider appear.,nearly key consider appear
325,59285,deposit,77428.72,2024-11-03 12:36:41,failed,Police value yet two yes list.,police value yet two yes list
326,59679,withdrawal,14250.19,2024-10-16 22:59:40,failed,Score southern argue enough society oil usually.,score southern argue enough society oil usually
327,80082,withdrawal,64450.09,2024-11-20 12:58:15,completed,Recently ago value close free until.,recently ago value close free
328,77809,payment,43027.19,2024-06-04 21:08:10,pending,Still leg step individual lot job.,still leg step individual lot job
329,35699,transfer,45910.43,2025-03-23 06:03:14,pending,American body tough few most offer nearly.,american body tough offer nearly
330,56997,transfer,64505.87,2024-10-30 09:40:54,pending,Fish raise success argue.,fish raise success argue
331,28498,payment,82284.56,2024-08-16 00:13:38,completed,Since nation TV social book.,since nation tv social book
332,26883,transfer,19081.3,2024-12-07 14:20:38,completed,Unit inside carry kid.,unit inside carry kid
333,94358,refund,90254.1,2024-11-27 19:17:49,pending,Edge student opportunity return yet.,edge student opportunity return yet
334,86366,transfer,32626.5,2024-08-12 19:17:27,completed,Recent recognize keep type face.,recent recognize keep type face
335,80628,refund,68898.23,2024-08-19 17:10:08,pending,Yeah paper what hold analysis.,yeah paper hold analysis
336,37168,transfer,22029.39,2025-01-17 11:43:38,pending,Agreement color change could professional.,agreement color change professional
337,67715,transfer,50316.01,2024-12-08 20:00:27,pending,Arrive easy pay however year child run.,arrive easy pay however year child run
338,49438,payment,10804.56,2024-09-08 08:33:48,completed,Thought song direction material.,thought song direction material
339,53732,deposit,57151.79,2024-10-31 02:20:37,failed,Think citizen himself chance foreign buy.,think citizen chance foreign buy
340,53715,deposit,79092.79,2024-11-10 15:05:57,failed,Letter effort chance good.,letter effort chance good
341,74185,transfer,18462.47,2024-10-04 17:09:42,failed,Mean chair today buy west easy bank.,mean chair today buy west easy bank
342,8855,withdrawal,99252.47,2024-04-12 13:02:20,pending,Happy speak building former brother.,happy speak building former brother
343,44286,withdrawal,87223.57,2025-02-24 16:40:39,pending,Yes account war window prepare Congress plan.,yes account war window prepare congress plan
344,87500,withdrawal,27323.78,2024-08-12 22:27:08,failed,Health determine party hundred better role.,health determine party hundred better role
345,36233,deposit,20053.84,2025-01-25 02:41:09,completed,Various tough whole religious one like senior.,various tough whole religious one like senior
346,39563,payment,99944.39,2025-02-10 04:32:12,failed,Bad trial usually bed most.,bad trial usually bed
347,4247,transfer,74627.05,2025-03-13 22:52:08,completed,Protect fine game clear national.,protect fine game clear national
348,17790,payment,72800.81,2025-02-14 13:29:57,pending,Century baby author serious.,century baby author serious
349,20552,deposit,61895.69,2024-04-29 20:43:30,completed,Serious short difficult week explain theory.,serious short difficult week explain theory
350,60754,deposit,89402.5,2024-12-24 15:49:41,pending,Mind they understand state.,mind understand state
351,59900,transfer,54834.46,2024-07-28 14:45:56,pending,College rise simply today he decide risk.,college rise simply today decide risk
352,25521,transfer,2081.97,2024-08-03 19:09:10,pending,Source research while to.,source research
353,52962,deposit,54961.81,2024-11-19 12:23:51,pending,Small green media trial appear choose.,small green medium trial appear choose
354,75380,payment,88304.1,2024-12-12 05:27:09,completed,Any table he which prepare kitchen he piece.,table prepare kitchen piece
355,78069,deposit,83417.63,2024-08-19 04:02:54,failed,Party effort minute billion of above protect.,party effort minute billion protect
356,3282,withdrawal,73177.42,2024-04-07 00:45:59,failed,Team receive stage couple anyone.,team receive stage couple anyone
357,8656,deposit,39192.31,2024-04-10 12:18:47,pending,Challenge follow style east bag theory.,challenge follow style east bag theory
358,85105,withdrawal,29435.67,2024-09-12 22:47:33,failed,Defense ask wide environment.,defense ask wide environment
359,67396,payment,19057.32,2024-10-28 15:26:32,completed,Short call listen service less mission.,short call listen service less mission
360,89562,deposit,72172.4,2024-06-11 14:10:15,failed,Then out bit together own.,bit together
361,57000,transfer,51697.85,2025-03-06 15:18:45,failed,Eat money memory six perhaps will.,eat money memory six perhaps
362,6932,deposit,99615.14,2024-10-22 04:22:05,completed,Stay clearly game in nor.,stay clearly game
363,81237,transfer,88657.94,2024-07-09 03:26:14,failed,With for leg.,leg
364,56896,refund,99132.49,2024-12-12 05:21:49,pending,Certainly boy part knowledge bank much nearly.,certainly boy part knowledge bank much nearly
365,42676,deposit,73850.4,2024-05-10 15:07:10,pending,Major line pay fine cup guess stage.,major line pay fine cup guess stage
366,38722,payment,40185.87,2024-10-12 22:11:07,failed,Step second American big.,step second american big
367,66075,refund,94000.22,2024-11-27 13:51:48,pending,Situation land bring front walk effect.,situation land bring front walk effect
368,16658,withdrawal,77503.37,2024-11-08 20:29:49,failed,Site condition risk across build view out.,site condition risk across build view
