transaction_id,user_id,type,amount,timestamp,status,description,processed_description
272,2523,withdrawal,54703.95,2025-02-25 04:05:06,completed,Growth senior couple key final in floor.,growth senior couple key final floor
273,37621,refund,23177.8,2024-12-16 14:59:16,completed,Its political experience help former draw.,political experience former draw
274,46397,transfer,32850.59,2024-12-02 02:39:42,completed,Girl image knowledge key today.,girl image knowledge key today
275,46281,payment,88791.79,2024-06-24 07:49:53,failed,Feeling even animal company.,feeling even animal company
276,44126,transfer,83519.2,2024-09-13 06:28:55,failed,Too religious why religious central letter.,religious religious central letter
277,49512,payment,19875.2,2024-07-02 15:56:58,completed,Model partner front why.,model partner front
278,1626,withdrawal,66800.27,2024-08-07 17:11:13,completed,Face seat price religious food he.,face seat price religious food
279,6957,deposit,81638.98,2025-01-11 18:15:11,completed,Themselves join front best travel.,join front best travel
280,96317,payment,15305.18,2024-11-01 03:09:17,failed,Sure just have various.,sure various
281,19194,payment,60359.94,2024-05-15 21:13:42,pending,Top receive game pattern free.,top receive game pattern free
282,91420,withdrawal,46433.67,2025-02-20 03:04:36,completed,Tree no forward. Student under skill play have.,tree forward student skill play
283,59706,payment,63878.48,2024-08-16 15:09:46,completed,Human side five. Level red if situation memory.,human side five level red situation memory
284,78194,withdrawal,39431.56,2024-08-30 21:32:54,pending,Thus protect color day. Fear front hope.,thus protect color day fear front hope
285,35563,refund,53293.66,2024-06-25 14:16:30,failed,Star city east former.,star city east former
286,35168,deposit,24130.69,2024-06-24 09:51:38,pending,Concern same total develop seven onto line north.,concern total develop seven onto line north
287,69254,deposit,2550.41,2025-03-04 10:05:51,completed,Yeah allow action nature garden consumer.,yeah allow action nature garden consumer
288,36553,withdrawal,29562.91,2024-04-10 02:27:49,failed,Choice always civil particular.,choice always civil particular
289,15227,refund,99348.53,2025-03-12 21:06:00,pending,Seven today page similar there.,seven today page similar
290,78398,withdrawal,42735.75,2024-08-08 15:47:21,pending,Seek agreement career some color material Mr.,seek agreement career color material mr
291,95926,payment,78517.12,2024-12-20 13:03:42,failed,Letter manage whose middle.,letter manage whose middle
292,9574,deposit,87763.56,2024-12-01 08:34:59,pending,Prevent north wish blood day.,prevent north wish blood day
293,84159,withdrawal,77718.93,2024-06-27 12:22:45,pending,Attention decade share mind month leader.,attention decade share mind month leader
294,95720,deposit,9812.57,2024-11-19 05:49:15,completed,Involve health door book five.,involve health door book five
295,14876,deposit,89818.29,2024-06-14 06:27:04,failed,Create through community girl amount region.,create community girl amount region
296,56745,deposit,81982.26,2024-10-01 18:09:20,pending,Former statement around.,former statement around
297,49335,payment,68078.88,2024-11-06 11:45:11,completed,Six or special answer identify real citizen.,six special answer identify real citizen
298,37045,withdrawal,13352.17,2025-01-01 07:21:45,pending,Take camera perform technology concern.,take camera perform technology concern
299,2892,payment,37356.98,2024-05-27 05:50:47,failed,Sister simply four issue six our letter.,sister simply four issue six letter
300,63561,transfer,79044.53,2024-08-28 20:22:59,completed,Man subject toward affect.,man subject toward affect
301,38354,withdrawal,62852.14,2024-07-25 22:58:06,pending,Argue crime race now soon.,argue crime race soon
302,45549,refund,60799.89,2025-01-18 19:24:33,pending,Green since benefit blood rest year.,green since benefit blood rest year
303,77798,withdrawal,46118.99,2025-03-13 06:55:54,failed,Old method rise. The foot born lose.,old method rise foot born lose
304,10395,payment,69243.24,2025-03-19 15:04:52,pending,Sit discuss carry animal nation election city.,sit discus carry animal nation election city
305,87025,withdrawal,70604.06,2024-11-16 03:38:05,failed,Identify near owner that. List able ask.,identify near owner list able ask
306,36915,transfer,3565.69,2024-07-17 11:40:07,pending,Me society floor guy.,society floor guy
307,30113,refund,52299.81,2024-11-06 10:41:13,failed,At within baby west without support series.,within baby west without support series
308,58030,refund,24816.09,2024-11-07 09:18:39,completed,Could sit light fear officer draw.,sit light fear officer draw
309,44062,withdrawal,78263.32,2024-07-02 01:30:23,pending,Story commercial interview group rise.,story commercial interview group rise
310,5378,deposit,86506.96,2024-08-23 10:36:48,completed,Start modern former within.,start modern former within
311,45625,transfer,83215.64,2024-08-10 01:35:19,failed,Pull there sometimes work account.,pull sometimes work account
312,9903,withdrawal,19901.62,2024-09-22 01:01:11,completed,Suddenly particular this western far off agent.,suddenly particular western far agent
313,46016,deposit,36133.31,2024-08-20 00:46:04,pending,Wonder call while management.,wonder call management
314,95433,transfer,90524.59,2025-02-11 16:30:57,completed,None somebody on once figure protect.,none somebody figure protect
315,89345,withdrawal,26089.96,2024-12-21 09:06:45,failed,Appear officer daughter low.,appear officer daughter low
316,11568,transfer,74738.4,2024-06-04 15:58:24,failed,None become hospital thousand sing.,none become hospital thousand sing
317,86212,refund,86242.6,2025-02-17 10:54:31,failed,Before act right election.,act right election
318,8279,refund,15903.09,2024-04-24 11:45:55,failed,Surface quite mother country.,surface quite mother country
319,97841,refund,49151.77,2024-09-02 03:43:37,failed,Operation way recent discussion east affect.,operation way recent discussion east affect
320,57559,deposit,95980.54,2024-07-17 07:53:49,failed,Amount factor tonight campaign police interview.,amount factor tonight campaign police interview
321,19293,withdrawal,1929.02,2024-12-22 10:48:38,completed,For scene fight road.,scene fight road
322,14066,transfer,72383.09,2024-10-20 19:53:49,failed,Financial build western myself institution.,financial build western institution
323,25709,payment,27259.01,2024-04-29 10:52:55,failed,National book a action. Price pay choose air.,national book action price pay choose air
324,91725,payment,45848.61,2024-09-16 20:36:23,failed,Face office behind responsibility allow bring.,face office behind responsibility allow bring
325,77816,refund,91627.48,2025-01-16 09:20:42,pending,Boy contain long card similar.,boy contain long card similar
326,9293,withdrawal,25259.27,2024-07-29 20:32:28,failed,Scene reason anything must environmental.,scene reason anything must environmental
327,79640,deposit,29663.64,2024-11-25 01:27:59,pending,Around benefit interview benefit its.,around benefit interview benefit
328,42071,payment,88389.31,2024-05-21 00:34:09,completed,City leave safe move find.,city leave safe move find
329,31445,refund,81265.22,2024-05-20 14:57:31,failed,Letter nothing dinner TV political travel.,letter nothing dinner tv political travel
330,65453,withdrawal,31308.76,2024-07-11 02:01:42,pending,South score wonder week behavior sing word.,south score wonder week behavior sing word
331,15045,transfer,56714.69,2024-05-05 17:06:44,failed,Dark day have kid whose. Husband grow win blood.,dark day kid whose husband grow win blood
332,99163,transfer,68232.37,2024-05-31 03:23:33,failed,Ever place role easy hospital white.,ever place role easy hospital white
333,43191,transfer,74786.45,2025-03-12 20:40:02,failed,Ready sort southern day. Front beyond operation.,ready sort southern day front beyond operation
334,53234,refund,97174.03,2024-09-26 23:01:39,pending,School ask eight onto seek risk play.,school ask eight onto seek risk play
335,4339,deposit,51572.72,2024-04-06 01:13:03,failed,Cut back yeah expert focus eight little.,cut back yeah expert focus eight little
336,71182,withdrawal,65109.01,2024-04-19 10:40:14,failed,Edge material tax discover week mind.,edge material tax discover week mind
337,21318,payment,37684.88,2024-12-06 04:28:38,completed,Teacher sport toward action stop tell book look.,teacher sport toward action stop tell book look
338,46314,payment,61077.12,2025-03-15 07:01:58,pending,Education never interest.,education never interest
339,13612,transfer,17752.66,2025-03-08 02:48:35,pending,Special management assume. Trouble oil your have.,special management assume trouble oil
340,39106,deposit,42687.86,2024-04-21 02:03:33,completed,Someone image whole long save animal.,someone image whole long save animal
341,40216,payment,7685.81,2025-03-23 06:47:08,pending,Cause fill field animal. Before good note source.,cause fill field animal good note source
342,53086,payment,20325.4,2024-04-08 16:34:53,pending,Must student yet pretty do prepare everything.,must student yet pretty prepare everything
343,38802,transfer,95443.94,2024-08-25 02:30:30,completed,Let garden employee magazine operation.,let garden employee magazine operation
344,88293,withdrawal,41736.65,2024-06-05 06:27:56,failed,Cause evening rather you now economy rather.,cause evening rather economy rather
345,9464,deposit,96364.35,2024-05-07 19:38:21,completed,Along worker public service rock.,along worker public service rock
346,62946,deposit,93812.59,2025-01-07 08:55:39,completed,Individual ok air church pretty shake.,individual ok air church pretty shake
347,14252,withdrawal,37733.43,2025-01-14 03:29:52,failed,Garden father natural benefit son.,garden father natural benefit son
348,28416,transfer,41428.1,2025-02-07 23:57:47,completed,Him card single pay firm.,card single pay firm
349,78618,transfer,73738.37,2024-04-14 14:40:19,failed,We investment today whatever truth.,investment today whatever truth
350,10238,withdrawal,31008.68,2024-07-21 18:31:15,completed,Manage out sign role carry marriage.,manage sign role carry marriage
351,32414,transfer,37673.68,2025-01-31 02:18:46,completed,Movie arrive peace operation land customer.,movie arrive peace operation land customer
352,59465,refund,54295.33,2024-10-25 14:07:35,completed,Bar whatever rich also threat.,bar whatever rich also threat
353,17480,deposit,9465.42,2024-12-19 21:51:21,pending,Vote type paper evening sea. Often wide meet.,vote type paper evening sea often wide meet
354,21548,transfer,27712.35,2024-05-25 22:53:33,completed,Result describe level red carry.,result describe level red carry
355,64517,deposit,47676.3,2025-02-07 15:58:40,pending,Dream rise music speak.,dream rise music speak
356,40982,payment,24168.62,2024-12-03 10:56:35,pending,Not personal note full large.,personal note full large
357,82042,transfer,30521.18,2024-07-14 13:18:44,pending,Personal smile available article four eye.,personal smile available article four eye
358,43883,deposit,78429.42,2024-06-05 11:30:18,completed,Respond feeling turn blue.,respond feeling turn blue
359,538,withdrawal,21883.92,2025-02-11 21:19:48,failed,Forget lot reason lot particular.,forget lot reason lot particular
360,9322,withdrawal,994.57,2024-07-02 09:16:40,failed,Man each quickly above report phone.,man quickly report phone
361,47236,transfer,71420.49,2024-08-07 17:07:35,completed,Thousand stock spring oil activity dinner rest.,thousand stock spring oil activity dinner rest
362,11494,transfer,89159.41,2024-05-08 03:22:09,failed,Improve such painting various deal.,improve painting various deal
