loan_id,user_id,loan_type,amount,interest_rate,term_months,status,application_date
382,43991,Business,1634102.17,11.85,60,rejected,2023-05-11 04:55:44
383,41028,Home,5705059.42,8.16,36,approved,2025-01-27 19:06:18
384,58958,Education,6336514.94,13.48,36,rejected,2025-01-14 15:14:09
385,17088,Auto,1235980.99,13.3,12,rejected,2024-08-21 22:14:28
386,79992,Business,3018344.03,11.39,240,pending,2024-08-30 19:03:20
387,28353,Business,1491962.56,13.72,60,approved,2023-10-23 08:41:31
388,94641,Business,3648039.03,7.85,24,pending,2024-01-23 12:10:24
389,89920,Auto,2217944.16,11.88,36,rejected,2024-07-01 09:08:49
390,87394,Auto,8425770.85,12.39,180,approved,2024-01-04 02:27:25
391,67582,Business,6969704.5,12.49,60,closed,2024-03-26 10:15:31
392,89678,Personal,6531911.68,7.87,240,approved,2025-03-19 15:39:07
393,63283,Education,4111588.5,9.92,24,closed,2023-09-06 11:11:08
394,24665,Education,6071937.37,7.59,36,closed,2024-06-02 11:47:29
395,51495,Personal,4165384.84,14.87,36,closed,2023-12-23 18:47:49
396,61241,Personal,186447.74,12.87,240,closed,2024-05-24 17:53:08
397,19215,Home,4935613.65,11.6,60,approved,2023-05-27 21:43:02
398,27812,Personal,9153244.95,11.09,180,approved,2023-05-15 10:05:27
399,86868,Personal,9079622.31,8.17,60,approved,2023-08-28 00:17:29
400,50387,Personal,208185.1,7.38,60,rejected,2024-03-29 15:38:36
401,67465,Auto,2472486.68,10.96,36,pending,2024-07-04 10:39:42
402,26881,Business,3969379.82,10.98,60,closed,2023-08-23 22:44:55
403,11845,Business,1617297.99,9.34,48,pending,2024-01-26 05:21:55
404,30977,Home,8956354.24,8.4,180,approved,2023-04-24 00:19:17
405,26081,Business,3985170.4,13.87,12,closed,2023-11-19 21:05:41
406,9933,Education,8657971.96,9.34,12,pending,2024-04-03 04:11:51
407,31735,Business,8363897.86,11.55,60,closed,2023-08-08 21:39:42
408,63288,Personal,9916920.44,9.33,180,rejected,2024-01-11 04:42:58
409,12581,Home,8118325.89,9.25,48,rejected,2024-09-01 10:39:04
410,23941,Business,5278115.81,12.91,36,approved,2023-06-24 23:12:10
411,1917,Auto,7501794.19,10.18,36,pending,2024-07-09 14:43:58
412,26110,Education,2220014.37,13.6,240,pending,2023-04-07 01:45:26
413,90562,Home,3588334.38,8.76,240,rejected,2023-09-01 10:44:40
414,98936,Business,998985.73,7.55,120,pending,2024-10-31 12:41:39
415,93481,Education,1116696.17,14.01,240,rejected,2023-09-05 17:32:19
416,50554,Business,5611362.92,10.5,12,closed,2023-10-14 18:33:56
417,55591,Education,8860933.2,12.22,24,pending,2023-12-24 02:18:55
418,80958,Home,7949815.24,14.35,12,pending,2023-08-03 21:12:26
419,51776,Business,2651905.79,10.69,120,approved,2024-02-07 18:06:20
420,18834,Education,1525474.38,11.62,48,approved,2023-04-02 09:38:50
421,13346,Personal,4816286.26,12.69,240,rejected,2023-07-26 11:39:06
422,12504,Business,9288074.79,14.64,240,rejected,2024-06-07 04:26:58
423,69673,Business,3034583.51,11.88,60,closed,2023-03-28 12:12:08
424,43982,Personal,7742167.14,10.23,120,closed,2024-11-01 07:59:04
425,28574,Business,846940.44,11.37,36,closed,2023-08-31 19:54:37
426,65446,Personal,9549475.32,9.81,24,pending,2025-02-06 00:04:00
427,88524,Auto,4984302.91,8.99,24,rejected,2024-08-09 13:46:10
428,60894,Personal,4878647.42,7.48,180,rejected,2023-10-19 09:11:12
429,14027,Business,7163395.97,11.04,36,closed,2024-01-08 21:24:53
430,4020,Education,1260466.97,11.74,12,pending,2024-01-25 12:38:25
431,73247,Home,2651809.79,8.93,36,approved,2023-04-23 22:22:23
432,92976,Home,1234853.44,10.83,48,pending,2024-08-23 17:44:23
433,24471,Auto,2507773.62,9.02,180,approved,2025-01-12 07:12:01
434,38884,Personal,9144789.22,13.25,60,approved,2024-10-12 04:22:26
435,98616,Auto,128886.66,11.18,36,rejected,2024-12-21 15:56:01
436,41075,Personal,5116423.87,14.04,24,approved,2023-06-23 07:19:02
437,82213,Personal,8412222.08,9.01,36,approved,2024-01-16 08:08:08
438,51633,Education,778688.62,10.89,36,approved,2024-09-08 05:36:46
439,66470,Business,5674494.68,7.72,12,approved,2025-01-02 22:17:02
440,68001,Auto,9744009.08,12.72,48,closed,2024-06-29 12:05:07
441,3237,Business,9441100.88,14.12,180,pending,2024-05-19 09:57:49
442,57759,Home,3078750.26,9.24,36,rejected,2023-10-09 08:48:33
443,85896,Auto,1211625.95,13.88,36,closed,2023-09-13 21:32:47
444,13739,Business,8884040.67,11.47,24,pending,2025-02-10 00:48:16
445,47076,Home,6904060.49,10.52,120,closed,2025-03-01 01:49:28
446,70544,Auto,9131400.5,10.16,12,rejected,2025-03-01 17:22:07
447,30892,Education,8668712.2,8.94,240,approved,2025-02-24 18:37:48
448,42727,Auto,9510981.0,13.48,12,approved,2023-08-03 00:17:06
449,77050,Home,1304452.18,8.18,180,rejected,2025-02-23 00:18:53
450,41210,Home,4526977.86,11.21,12,pending,2023-12-02 14:18:33
451,12220,Business,4022896.68,7.38,180,approved,2024-08-13 11:13:22
452,1881,Home,1980001.86,13.78,48,closed,2023-06-29 02:00:18
453,37660,Education,195729.33,10.41,24,pending,2024-06-11 16:42:22
454,34143,Business,7341914.5,12.29,48,pending,2024-12-18 16:35:00
455,69556,Home,6228915.01,9.31,48,pending,2024-10-29 21:51:28
456,64741,Auto,9827908.17,10.21,60,rejected,2024-05-25 15:05:54
457,70186,Auto,7453960.89,10.3,120,rejected,2023-10-30 06:28:50
458,12645,Personal,6946294.49,13.42,48,approved,2023-12-27 15:25:04
459,57286,Business,5426569.29,10.14,48,approved,2024-08-22 17:54:59
460,46802,Auto,6854108.54,9.09,180,pending,2023-06-08 02:32:46
461,54454,Education,5081235.42,13.73,48,approved,2023-06-18 07:16:02
462,38041,Personal,5088952.8,9.03,180,approved,2023-12-23 23:10:43
463,3010,Business,374463.39,12.95,24,rejected,2023-07-26 02:45:54
464,55669,Auto,5856859.11,13.04,180,pending,2024-03-03 10:40:07
465,7553,Auto,9400643.66,10.07,180,approved,2024-01-04 14:00:16
466,74695,Personal,3701963.62,9.19,240,approved,2023-04-06 03:15:26
467,68307,Education,7682845.36,11.97,12,pending,2023-11-12 04:15:44
468,71223,Education,8430304.95,11.06,48,rejected,2024-05-14 04:08:22
469,71754,Personal,5714964.31,13.3,24,closed,2024-02-27 08:50:40
470,47161,Auto,2840801.28,8.39,60,pending,2023-07-02 21:57:57
471,96470,Home,8241108.73,10.4,36,approved,2023-11-03 22:19:17
472,69399,Personal,362946.01,14.79,24,closed,2024-12-09 07:20:11
473,44917,Home,5819590.87,11.96,48,pending,2025-02-23 09:54:56
474,78584,Home,9942468.18,9.55,36,approved,2024-10-01 02:21:08
475,35907,Personal,6671890.32,7.36,48,rejected,2023-08-26 02:05:59
476,58837,Home,7462962.07,8.38,12,closed,2024-02-10 02:21:16
477,35658,Home,9947877.14,8.99,120,closed,2025-01-05 15:56:40
478,81610,Home,194428.07,12.07,180,rejected,2024-09-28 05:49:21
479,63748,Home,1557861.94,8.98,60,pending,2025-01-11 18:26:14
480,88066,Personal,7799991.29,12.96,180,rejected,2025-01-30 13:15:34
481,2237,Auto,1246441.87,9.83,240,pending,2024-06-08 20:39:43
482,56326,Personal,9650297.15,14.58,12,rejected,2023-07-11 22:06:40
483,65425,Home,5185674.99,13.12,240,approved,2023-12-22 23:11:47
484,17000,Education,8480914.81,13.37,12,rejected,2023-07-27 22:30:13
485,19303,Home,7484147.69,7.78,240,pending,2024-07-16 05:00:24
486,18511,Business,3535956.84,9.59,240,closed,2023-09-10 14:08:50
487,9813,Auto,7610751.35,10.61,12,closed,2023-05-10 06:56:25
488,85839,Business,852179.91,8.29,48,pending,2023-06-08 10:54:09
489,48317,Personal,8641050.58,14.43,240,pending,2025-02-24 02:34:29
490,57306,Business,6665765.37,14.22,24,rejected,2023-11-25 23:18:36
491,99620,Personal,2430807.95,13.9,24,approved,2024-10-20 00:58:57
492,85202,Education,847752.57,11.06,48,rejected,2023-06-02 19:22:48
493,79641,Home,9017332.14,11.08,240,closed,2024-01-16 02:10:02
494,81287,Auto,8325392.32,7.27,120,pending,2024-03-03 04:04:09
495,97507,Home,5284544.79,14.87,12,closed,2024-01-30 23:37:33
496,23240,Personal,9061549.23,7.07,12,rejected,2024-01-26 09:58:03
497,11862,Auto,1568704.24,13.34,240,rejected,2024-07-27 12:06:48
498,14201,Education,4274958.53,8.51,36,pending,2024-01-09 12:07:43
499,8801,Education,9466227.87,11.15,60,closed,2025-02-02 13:26:05
500,3162,Home,542703.23,12.85,36,approved,2024-07-07 12:13:03
501,40059,Auto,2453353.66,7.16,48,approved,2025-02-17 17:40:59
502,23576,Education,8916552.56,13.06,24,closed,2023-04-25 13:25:16
503,12458,Home,561420.5,14.66,36,approved,2023-05-25 00:46:18
504,23044,Education,2992239.6,14.87,120,pending,2023-09-01 12:35:58
505,99625,Auto,9070689.33,13.35,36,approved,2024-03-09 08:26:16
506,6229,Auto,3246287.09,12.0,24,approved,2025-01-27 03:00:32
507,63403,Personal,3837772.55,13.73,36,rejected,2025-01-02 14:32:18
508,11348,Education,1906225.85,9.51,240,approved,2024-12-11 13:47:01
509,67529,Home,5408431.56,14.25,240,pending,2025-03-17 18:46:32
510,20302,Personal,4988424.44,10.49,240,approved,2023-05-08 18:58:02
511,26192,Personal,271434.56,12.02,24,rejected,2024-04-21 16:05:18
512,21129,Personal,2182655.71,12.49,12,rejected,2025-01-29 04:03:52
513,88679,Business,6273283.98,9.46,12,rejected,2024-11-14 15:41:21
514,87175,Education,8116607.04,14.32,60,approved,2024-02-15 18:34:17
515,26136,Auto,6219875.05,10.67,36,rejected,2024-08-15 14:36:58
516,16185,Home,8232581.49,7.17,24,rejected,2023-06-17 05:13:45
517,97556,Auto,7170164.04,10.68,240,closed,2023-03-29 05:57:57
518,20812,Auto,3442557.07,12.55,36,approved,2024-03-08 22:03:28
519,69903,Education,3844336.14,12.43,240,pending,2024-02-24 10:20:24
520,1474,Home,1473015.04,13.33,180,approved,2024-05-02 13:22:05
521,56274,Auto,4909558.55,11.21,180,closed,2024-08-06 16:11:49
522,80440,Education,9662532.5,9.81,36,closed,2024-11-09 07:50:33
523,82652,Home,8428973.32,14.73,60,approved,2023-05-05 07:42:20
524,48718,Business,6701216.47,9.78,120,pending,2024-10-23 12:21:17
525,29911,Business,3023989.93,12.18,24,pending,2023-09-21 03:02:02
526,79619,Home,5717591.75,12.5,12,rejected,2024-12-11 08:12:07
527,17106,Personal,8029542.37,12.17,12,closed,2024-12-24 21:10:54
528,14916,Personal,7120772.88,9.63,240,rejected,2025-03-10 15:03:18
529,69676,Auto,3552703.46,12.09,240,rejected,2023-05-16 03:20:47
530,25414,Education,4560282.52,12.75,48,closed,2023-06-17 13:06:22
531,72604,Personal,7007392.06,7.46,24,pending,2025-01-28 12:24:25
532,18128,Education,6791185.53,7.18,60,approved,2025-02-03 23:02:42
533,67858,Home,568778.28,9.96,60,pending,2023-11-30 09:53:48
534,94377,Auto,863573.61,12.14,48,approved,2024-11-15 13:10:54
535,58489,Personal,6059936.36,14.25,48,approved,2024-04-05 06:51:50
536,21292,Home,9550475.8,12.27,180,closed,2025-03-22 09:30:52
537,60387,Business,8203539.23,12.33,240,approved,2024-05-30 02:07:05
538,68059,Personal,2210851.56,13.55,24,closed,2023-04-06 10:07:01
539,57085,Business,4017715.18,14.48,120,rejected,2023-07-10 03:10:37
540,58334,Business,8452902.24,10.18,48,closed,2024-12-02 12:47:16
541,19593,Auto,3077767.72,13.45,36,closed,2024-01-18 17:38:38
542,22629,Personal,709687.46,12.81,240,pending,2023-07-13 21:12:34
543,28241,Education,6877854.53,7.24,48,pending,2025-01-12 22:52:24
544,44962,Education,5747249.21,14.2,240,closed,2023-10-22 01:19:58
545,73094,Education,1413689.25,8.93,120,approved,2023-05-30 03:23:19
546,37177,Home,2052611.13,11.66,180,pending,2024-06-23 01:28:56
547,37329,Education,6283278.39,10.92,36,rejected,2024-03-02 17:32:24
548,35555,Personal,9442692.88,12.07,48,approved,2023-08-31 12:30:44
549,46130,Personal,3577539.95,8.33,12,rejected,2023-05-28 21:36:32
550,33969,Education,5977929.61,10.55,240,closed,2023-04-29 07:57:10
551,43810,Personal,6019472.65,9.07,120,rejected,2023-09-09 23:41:23
552,33226,Auto,8405472.95,14.15,180,pending,2023-06-25 06:08:32
553,72308,Personal,4237615.2,13.37,60,closed,2023-12-14 02:48:31
554,61335,Personal,3479726.9,13.61,12,approved,2025-02-08 23:21:12
555,47355,Auto,744364.28,8.5,36,approved,2024-05-09 07:05:22
556,18892,Auto,2811162.26,14.43,240,approved,2024-06-24 05:48:59
557,824,Personal,5818852.61,14.61,24,rejected,2024-01-25 04:15:19
558,62451,Education,3640048.54,8.24,60,rejected,2023-09-01 16:37:35
559,87058,Personal,1487901.65,12.27,36,pending,2024-08-30 21:52:54
560,51308,Auto,7011639.44,11.09,240,closed,2024-12-06 19:22:19
561,19648,Business,1913658.66,13.02,12,approved,2023-03-31 09:39:46
562,41774,Home,3557229.34,9.37,180,pending,2025-01-16 18:02:02
563,19096,Auto,2113865.15,9.09,12,rejected,2024-01-05 03:23:05
564,38222,Personal,9428724.32,13.56,24,approved,2024-04-15 19:25:54
565,80802,Personal,2011950.33,13.38,48,closed,2023-05-11 23:38:35
566,53358,Personal,7961162.22,12.83,120,pending,2024-05-05 10:54:52
567,7471,Education,1355317.59,12.88,12,rejected,2023-07-03 00:00:06
568,28689,Home,8969881.5,7.67,60,approved,2023-04-05 22:31:10
569,36372,Home,1024479.35,12.83,240,rejected,2024-09-20 10:12:19
570,88671,Education,3902639.42,7.76,48,pending,2023-05-03 04:55:15
571,12741,Personal,7929785.26,11.91,36,rejected,2024-05-06 09:46:30
572,33120,Home,7004888.54,7.3,180,pending,2023-11-01 02:01:13
573,40131,Education,9363567.66,11.93,36,pending,2023-09-22 16:48:07
574,73985,Auto,3288091.83,13.26,60,rejected,2023-06-12 01:37:50
575,57338,Business,6770630.22,11.6,12,rejected,2023-04-26 12:52:09
576,94158,Auto,3637115.56,9.91,180,approved,2023-12-05 19:06:26
577,65229,Personal,3583552.87,14.4,24,approved,2024-04-21 00:06:33
578,11517,Education,5251056.4,13.85,240,closed,2023-04-13 23:17:42
579,15456,Education,896024.02,8.5,240,closed,2024-07-01 12:21:59
580,10840,Education,4051560.08,13.25,240,rejected,2025-01-12 11:46:33
581,18642,Home,6567947.91,10.29,24,pending,2024-10-11 05:38:00
582,4125,Home,6282243.65,9.5,36,approved,2023-06-09 09:13:33
583,96023,Education,7422052.56,10.47,120,approved,2025-01-19 21:05:25
584,28150,Business,6483811.96,9.47,24,rejected,2025-02-13 10:20:54
585,31386,Home,448382.19,12.99,120,rejected,2023-11-27 16:41:46
586,61065,Auto,7012640.55,14.65,24,closed,2023-04-23 20:57:42
587,60105,Education,8099537.04,9.16,60,rejected,2023-04-22 05:05:57
588,52104,Personal,6634935.47,8.34,12,approved,2024-09-24 06:04:16
589,33409,Education,5759199.82,14.96,240,approved,2024-09-01 15:29:08
590,61438,Auto,1929255.53,13.21,36,rejected,2024-08-08 22:42:08
591,2648,Auto,7560650.05,11.77,24,rejected,2023-11-24 14:14:55
592,27890,Home,7250802.02,8.93,36,closed,2024-12-22 05:29:45
593,89180,Auto,8281729.75,13.46,36,rejected,2025-01-12 10:06:31
594,36014,Home,1760705.39,14.63,36,approved,2023-08-10 14:19:45
595,37670,Education,2218658.22,14.16,48,closed,2023-07-30 05:32:22
596,63255,Business,4071159.79,14.84,180,approved,2024-03-29 21:58:34
597,65584,Home,6366207.29,14.37,12,approved,2025-03-25 00:05:18
598,5503,Business,8942991.92,13.09,180,pending,2023-08-30 08:55:24
599,8462,Auto,9071583.65,14.65,60,closed,2023-12-05 07:57:25
600,17674,Home,469017.26,10.92,48,pending,2023-09-04 09:56:35
601,27346,Auto,6178531.04,8.48,12,rejected,2024-11-06 20:11:42
602,36576,Education,8740893.58,11.44,60,rejected,2023-12-25 15:55:34
603,64906,Home,4332868.54,8.47,24,approved,2024-05-29 19:50:04
604,26573,Home,8472196.71,8.12,24,closed,2024-09-04 00:40:08
605,48830,Personal,9361175.96,7.59,180,approved,2023-10-13 22:25:19
606,24380,Auto,3177491.66,8.9,120,pending,2025-01-02 12:49:52
607,6169,Personal,3744572.41,10.32,48,rejected,2024-08-12 02:03:18
608,32500,Personal,7103355.09,14.44,36,pending,2023-09-25 11:02:28
609,57359,Business,8452198.89,8.5,12,pending,2024-02-09 01:10:04
610,63475,Education,6574940.56,10.95,180,rejected,2025-03-18 10:31:22
611,94771,Home,3301182.96,10.35,60,pending,2024-07-06 07:26:01
612,76103,Business,5229316.18,14.96,180,pending,2023-07-26 13:58:39
613,46602,Auto,7879799.18,9.53,48,pending,2024-12-04 19:53:41
614,14332,Education,3121856.93,9.54,60,closed,2024-03-19 15:15:13
615,57022,Business,5437476.74,12.8,48,pending,2023-08-19 15:24:44
616,95725,Business,1801751.02,13.94,24,closed,2025-02-14 23:22:25
617,1746,Auto,9948242.96,7.73,120,rejected,2024-10-01 07:26:30
618,90184,Home,6368634.38,12.25,24,approved,2023-05-31 06:13:34
619,34912,Home,5164802.69,11.56,48,pending,2023-06-06 18:51:24
620,78396,Education,1092628.03,14.78,12,pending,2023-12-10 19:04:13
621,63883,Business,9486677.77,13.97,12,rejected,2023-06-04 06:51:47
622,80003,Home,5300537.22,14.05,24,closed,2024-05-04 20:58:40
623,82328,Personal,5128508.87,13.44,12,closed,2023-09-05 22:41:49
624,60355,Business,5111082.18,9.66,48,approved,2024-03-04 05:43:56
625,79591,Personal,7374791.45,10.35,48,approved,2024-05-14 10:09:45
626,71564,Business,5891557.48,14.07,24,rejected,2024-11-27 19:48:03
627,45454,Personal,2545466.46,8.45,24,approved,2024-05-16 21:22:11
628,22803,Auto,2906754.99,12.2,12,pending,2024-03-09 19:28:29
629,54870,Auto,319566.61,12.04,120,pending,2023-06-14 06:07:49
630,70447,Business,3687411.91,13.99,60,pending,2025-02-07 13:38:00
631,66608,Personal,9340237.37,9.32,36,approved,2025-01-17 05:03:56
632,14736,Business,1179289.18,14.38,180,rejected,2023-11-15 15:52:14
633,79694,Business,2377451.92,11.27,48,rejected,2023-05-26 19:55:46
634,94601,Auto,8599955.99,10.75,180,closed,2023-12-07 19:56:35
635,84824,Education,5376846.97,13.2,180,closed,2024-03-24 01:13:03
636,61650,Business,6760797.58,7.86,48,approved,2025-01-11 00:36:51
637,75346,Auto,3030122.29,12.78,60,rejected,2024-09-14 06:48:31
638,49153,Personal,8252208.79,9.1,180,closed,2025-01-14 17:22:39
639,84790,Auto,1861724.54,10.9,240,pending,2024-10-18 09:58:11
640,68565,Education,8644119.65,14.48,24,approved,2023-10-04 23:24:24
641,23413,Education,9808929.09,9.28,24,rejected,2024-05-17 05:12:33
642,83525,Business,2252476.29,7.88,24,closed,2024-01-19 14:34:21
643,29970,Education,9733262.89,7.48,60,rejected,2024-06-26 02:08:12
644,6431,Auto,6597365.03,9.55,24,approved,2024-12-15 00:37:03
645,85212,Auto,4328157.59,9.73,180,rejected,2024-02-05 17:20:59
646,7400,Auto,1214173.05,13.77,240,rejected,2024-04-26 11:17:19
647,42124,Business,679367.54,11.06,12,approved,2024-04-29 16:28:28
648,37036,Education,8847919.57,10.78,180,closed,2024-05-07 18:50:11
649,84054,Business,9262587.19,12.69,36,approved,2023-08-28 20:28:30
650,61040,Business,7649495.96,14.57,180,approved,2024-08-29 06:10:21
651,13086,Education,803989.61,11.02,240,approved,2023-04-21 04:08:44
652,23042,Personal,4094934.17,11.42,60,closed,2023-08-07 19:42:56
653,37103,Home,2778841.64,9.38,36,rejected,2025-01-08 19:55:47
654,20514,Education,8431979.38,11.01,60,approved,2023-10-22 14:02:10
655,55343,Education,7437193.19,13.53,240,rejected,2024-05-29 01:21:07
656,68750,Auto,398781.66,9.1,36,rejected,2024-03-27 11:26:47
657,49757,Personal,2124936.33,8.29,24,rejected,2024-09-02 13:49:22
658,24225,Business,3995813.55,14.59,24,pending,2024-09-21 13:52:23
659,18434,Personal,3941570.92,11.41,240,rejected,2023-08-02 08:39:28
660,48667,Auto,4958342.58,11.58,120,closed,2024-12-17 11:05:50
661,73440,Education,5449353.28,12.93,120,rejected,2023-08-16 06:17:21
662,53653,Personal,4336630.46,9.57,60,rejected,2024-08-15 02:28:02
663,88440,Home,6470786.17,7.82,12,rejected,2023-09-28 05:35:29
664,87687,Auto,6524496.96,10.5,60,pending,2024-04-28 08:29:24
665,43977,Home,5345415.75,11.7,24,closed,2024-10-03 02:29:47
666,32927,Personal,5437056.52,12.77,24,rejected,2023-08-21 12:12:30
667,88671,Personal,7460800.91,9.03,120,closed,2025-02-15 14:24:42
668,15289,Education,2487064.74,7.14,180,closed,2025-03-05 01:11:38
669,80124,Home,2606971.02,8.17,240,rejected,2025-01-30 03:12:25
670,89312,Auto,2461257.75,11.48,12,closed,2025-02-16 16:30:29
671,19225,Personal,3361041.31,8.9,120,approved,2024-10-02 07:04:10
672,50545,Home,5171426.6,10.27,180,closed,2023-12-26 10:33:12
673,83272,Auto,5095628.51,9.99,120,closed,2023-08-28 08:29:48
674,50977,Education,6407636.46,12.99,36,rejected,2024-08-05 16:34:24
675,60678,Home,4586311.14,7.45,48,approved,2023-09-08 08:25:42
676,19656,Auto,5755610.43,9.74,240,rejected,2024-02-29 11:47:29
677,87900,Home,2392944.14,14.13,240,closed,2024-09-09 04:01:58
678,35541,Education,3992929.84,10.66,120,approved,2024-12-26 12:11:05
679,82126,Auto,7970056.69,8.26,120,approved,2024-02-16 23:15:45
680,10818,Education,2235710.64,11.98,180,approved,2023-04-14 19:25:02
681,71585,Business,698390.35,12.0,120,pending,2023-12-05 13:40:04
682,96868,Business,5923703.71,12.88,48,rejected,2024-07-30 02:38:03
683,80364,Home,8954425.83,11.75,48,pending,2023-12-25 12:53:10
684,70958,Personal,2086452.93,10.9,12,pending,2024-03-23 20:21:55
685,77418,Home,5397381.36,8.35,120,pending,2024-09-03 18:33:59
686,51644,Business,1823968.05,7.91,36,approved,2023-05-14 17:09:21
687,43929,Business,9351340.58,11.38,12,closed,2024-06-09 05:53:38
688,58301,Auto,9887109.87,7.45,24,approved,2023-12-13 05:03:49
