loan_id,user_id,loan_type,amount,interest_rate,term_months,status,application_date
382,30529,Education,8775679.14,13.1,36,rejected,2023-05-27 02:45:44
383,75061,Business,408008.46,10.11,120,rejected,2023-05-28 09:45:05
384,8299,Business,1884536.46,11.54,60,closed,2024-08-15 23:05:28
385,65086,Auto,1372112.31,10.7,60,pending,2024-12-30 15:07:08
386,85155,Personal,8632656.82,7.94,36,rejected,2025-03-09 20:27:21
387,26444,Business,902589.58,14.32,180,pending,2023-12-19 14:06:38
388,77569,Auto,388366.19,12.95,240,rejected,2024-03-02 09:11:31
389,56865,Home,777249.87,13.05,36,closed,2024-07-18 03:35:26
390,11249,Home,8357902.52,10.24,48,approved,2023-07-23 17:29:12
391,79576,Personal,5964786.75,11.02,120,closed,2024-08-16 03:29:41
392,12038,Education,7646472.48,14.25,60,rejected,2023-11-21 01:30:47
393,51597,Personal,7349670.41,9.93,180,pending,2023-12-29 08:44:42
394,7467,Personal,3436816.72,13.26,180,rejected,2023-08-25 06:12:55
395,20010,Personal,9308740.27,7.14,240,closed,2024-07-08 04:25:38
396,24054,Education,6088056.69,8.1,24,rejected,2023-05-28 06:34:27
397,47266,Education,2040720.15,14.41,120,pending,2025-02-17 16:10:20
398,56253,Business,6229090.45,12.74,120,rejected,2023-06-04 16:24:42
399,38070,Auto,481574.3,8.06,60,pending,2023-11-06 23:49:35
400,4615,Home,4236903.53,13.46,36,pending,2025-03-19 23:50:42
401,67912,Business,7091718.36,7.87,240,closed,2024-02-01 03:54:14
402,75825,Education,8774650.33,10.15,48,pending,2023-05-14 22:37:01
403,19486,Business,820057.17,10.27,180,closed,2024-04-15 08:54:39
404,71467,Education,3415339.9,14.39,12,pending,2024-06-02 00:43:19
405,24781,Business,8350335.6,11.02,12,rejected,2024-02-11 01:32:29
406,45194,Education,9559686.1,10.25,12,approved,2025-01-28 21:13:11
407,87837,Education,2433122.94,7.33,48,approved,2024-01-08 14:00:39
408,30910,Personal,6633360.06,10.02,48,approved,2024-05-07 17:34:41
409,56052,Business,3482562.34,13.11,36,rejected,2025-01-04 17:07:08
410,84318,Auto,7470124.77,8.26,48,closed,2023-06-29 16:47:12
411,40392,Personal,4449629.68,12.81,60,approved,2023-05-13 05:37:17
412,44589,Auto,7179869.05,9.72,120,pending,2024-11-07 06:11:31
413,49963,Business,1865066.58,9.9,120,rejected,2024-01-31 09:31:46
414,2768,Auto,8849299.93,8.66,48,rejected,2024-07-02 01:14:47
415,30993,Home,8540895.01,12.69,60,rejected,2024-06-10 21:07:42
416,73104,Auto,7050607.11,14.55,48,pending,2023-08-27 04:48:27
417,46682,Auto,3857316.45,7.78,240,pending,2024-11-30 17:47:35
418,74119,Auto,3472381.55,12.54,240,rejected,2023-09-28 11:33:30
419,81106,Auto,3258461.23,7.12,48,closed,2023-07-07 06:23:57
420,76113,Home,4552669.54,10.01,36,closed,2023-10-19 02:15:19
421,71187,Auto,9279535.56,14.34,12,approved,2023-07-12 05:12:53
422,49874,Home,9193731.02,10.07,48,approved,2023-09-13 17:21:36
423,33391,Home,8580536.65,9.09,60,rejected,2023-11-05 04:37:35
424,51403,Auto,3488464.48,7.38,180,rejected,2023-08-04 18:32:23
425,58506,Personal,4605059.32,8.08,12,pending,2023-07-02 16:38:42
426,77431,Home,1765066.06,9.18,12,closed,2024-07-14 19:01:07
427,39616,Business,7644914.19,14.33,180,pending,2024-04-19 12:55:12
428,64294,Personal,7889692.06,11.51,120,closed,2024-03-24 22:04:17
429,71105,Auto,1925672.86,7.06,24,closed,2024-02-28 11:24:51
430,35336,Auto,145016.3,14.09,36,rejected,2023-05-14 22:21:36
431,15448,Auto,195467.43,13.62,240,rejected,2023-08-12 17:11:57
432,43196,Auto,5447760.04,14.42,60,rejected,2024-09-24 15:17:20
433,17789,Education,1193644.21,8.57,180,approved,2024-01-20 10:23:18
434,79463,Personal,8127100.9,13.02,120,pending,2024-05-09 21:02:31
435,52065,Education,6614832.18,9.89,12,approved,2024-10-07 02:21:37
436,85797,Business,142145.15,7.38,24,approved,2024-05-28 03:01:42
437,39426,Personal,7706858.2,10.95,240,rejected,2024-10-11 20:08:08
438,21210,Personal,9151461.33,8.88,120,rejected,2024-04-28 13:40:47
439,51247,Home,7305637.34,13.61,60,closed,2023-07-09 16:50:21
440,51489,Personal,5289445.51,9.59,12,pending,2024-03-01 06:03:41
441,44714,Education,8079390.65,10.77,48,closed,2024-09-24 08:52:25
442,74795,Personal,3336606.72,7.0,120,approved,2024-06-21 17:34:47
443,44507,Personal,6609513.65,10.94,60,rejected,2023-05-08 15:34:52
444,90628,Home,2153846.83,10.08,24,closed,2024-01-20 03:04:11
445,18346,Home,8194948.05,11.09,24,closed,2023-05-03 18:57:28
446,3660,Home,5347445.31,8.57,120,closed,2025-02-06 10:47:18
447,50233,Education,9542984.79,14.48,120,pending,2025-03-08 20:28:32
448,74950,Education,8655348.84,10.18,36,closed,2023-10-30 16:25:09
449,39882,Home,4084167.07,10.85,12,rejected,2023-12-18 15:18:20
450,6730,Education,3954677.4,10.03,36,closed,2023-11-12 21:59:39
451,76001,Business,8715785.25,14.92,12,pending,2024-01-28 12:34:27
452,16524,Education,7940525.61,12.78,240,rejected,2024-06-01 06:40:57
453,473,Personal,1179508.38,7.28,240,rejected,2023-07-14 22:07:29
454,9666,Personal,1980401.19,8.2,12,closed,2024-06-13 04:51:03
455,22989,Personal,4354449.37,9.66,12,pending,2024-09-06 23:30:56
456,57019,Home,1798360.74,7.97,24,rejected,2024-12-16 12:35:34
457,47540,Education,8134769.72,10.13,120,rejected,2023-11-15 20:04:59
458,90972,Home,6024198.72,8.95,120,approved,2024-10-17 11:46:16
459,26546,Home,4409227.0,8.37,120,approved,2023-11-15 11:43:26
460,4154,Business,3775359.15,7.64,12,approved,2024-03-06 00:34:48
461,17451,Business,8830495.99,10.4,48,pending,2023-05-05 11:58:14
462,94448,Business,5255531.06,12.74,240,closed,2023-12-06 10:49:34
463,1935,Auto,7584945.98,10.85,240,rejected,2025-02-04 20:55:33
464,97213,Home,1451335.47,12.32,180,rejected,2024-07-14 08:55:12
465,85736,Education,7668197.38,8.87,36,rejected,2025-01-28 17:57:57
466,7950,Home,9255134.63,14.78,240,pending,2024-04-01 08:23:36
467,6867,Home,7120949.55,7.28,36,rejected,2025-02-28 09:25:19
468,98351,Personal,957303.6,7.78,12,rejected,2024-12-11 19:08:56
469,62064,Education,3981362.23,10.76,12,approved,2024-03-10 22:56:05
470,68250,Home,2856868.35,10.19,24,pending,2023-06-13 14:52:12
471,44755,Auto,7671414.26,11.09,120,rejected,2024-03-27 04:01:31
472,56587,Business,3261263.57,12.08,24,pending,2023-06-06 02:21:57
473,12939,Home,3383517.71,8.77,240,rejected,2023-11-18 14:12:06
474,25496,Education,209575.83,11.77,36,pending,2024-02-14 12:37:56
475,30074,Home,1466844.19,8.82,48,pending,2025-01-27 22:59:08
476,36497,Business,2836205.04,12.12,180,rejected,2023-05-17 19:34:51
477,73627,Auto,8310184.78,7.85,120,pending,2023-12-01 17:21:25
478,92558,Personal,2774680.66,7.13,180,closed,2024-11-18 21:50:57
479,46997,Personal,5956129.08,13.57,180,closed,2023-09-04 04:16:44
480,47600,Education,492087.35,14.44,12,pending,2024-02-12 13:06:57
481,97766,Personal,8584894.1,13.3,60,closed,2024-06-19 16:03:11
482,44469,Education,4952380.55,9.12,180,approved,2023-11-08 11:43:14
483,17101,Auto,2881009.07,8.55,180,approved,2024-12-12 02:17:15
484,28159,Education,2655840.86,7.68,12,approved,2024-11-25 01:03:50
485,31372,Home,3444835.86,8.0,12,closed,2024-07-11 21:27:23
486,15564,Auto,7543928.93,8.43,36,rejected,2023-08-05 15:36:49
487,6681,Business,7844875.01,8.27,48,closed,2024-02-28 14:17:13
488,89395,Business,1917595.66,13.03,240,rejected,2024-06-26 15:05:42
489,83133,Auto,597453.87,14.55,12,approved,2024-07-11 00:43:18
490,85054,Education,5190800.17,13.8,12,closed,2024-04-02 14:47:08
491,5423,Personal,5654389.06,8.95,60,approved,2023-04-08 19:49:39
492,48321,Business,695426.84,14.46,24,pending,2025-03-20 00:44:00
493,16841,Personal,8681215.09,12.71,36,closed,2023-10-06 14:21:27
494,82435,Personal,9376048.54,14.41,180,closed,2024-03-23 01:12:04
495,19136,Home,4809924.11,10.44,36,rejected,2023-08-09 19:50:19
496,74131,Education,584690.85,10.23,48,approved,2024-07-25 15:33:11
497,91829,Education,4489925.99,11.5,240,approved,2024-09-08 04:14:07
498,52862,Business,5476142.01,8.19,240,approved,2024-10-15 08:52:06
499,47096,Business,6798423.91,12.27,36,pending,2024-04-11 12:16:55
500,85536,Personal,8283135.17,10.45,12,pending,2024-11-07 06:01:29
501,88930,Business,8731621.18,14.04,48,closed,2025-02-14 20:24:00
502,424,Personal,9511006.43,12.46,180,pending,2023-08-13 20:53:01
503,31359,Personal,5094882.51,9.71,120,pending,2023-05-20 01:11:59
504,7045,Business,9168857.99,7.47,48,closed,2024-05-31 21:39:41
505,99136,Home,5569801.89,8.85,36,closed,2023-08-25 21:35:02
506,18002,Personal,7862261.71,10.53,24,rejected,2024-02-04 19:11:35
507,36242,Auto,8737506.42,10.77,60,pending,2023-10-19 03:29:05
508,51268,Business,5826617.61,9.21,180,approved,2024-05-01 01:51:40
509,5105,Home,2513691.35,12.22,12,approved,2025-02-03 03:18:05
510,58615,Auto,3548812.61,8.4,36,approved,2024-05-21 05:53:18
511,15723,Home,2065966.48,8.69,240,closed,2024-04-06 20:27:40
512,25098,Business,9070105.9,13.83,180,closed,2023-08-10 21:34:15
513,68940,Personal,5737533.08,14.06,24,approved,2023-08-13 17:13:12
514,34475,Education,5132404.13,13.18,12,closed,2024-03-10 01:40:37
515,10049,Personal,6452248.18,9.38,36,rejected,2023-07-13 12:30:28
516,35495,Auto,8522071.32,11.51,60,rejected,2023-04-06 04:29:42
517,47513,Business,9142628.89,10.32,120,approved,2025-01-02 16:15:25
518,74023,Education,9137071.33,7.53,60,approved,2023-11-09 16:10:42
519,29561,Education,7921462.38,10.14,12,closed,2024-06-20 07:17:10
520,79139,Business,3841485.33,10.02,12,approved,2024-08-15 02:21:03
521,20343,Home,7645193.94,9.95,36,rejected,2025-03-23 09:42:01
522,55651,Business,6669802.93,12.02,12,rejected,2024-11-05 13:08:31
523,56941,Education,2705455.78,10.73,24,rejected,2024-02-16 15:11:19
524,66459,Business,6917704.7,13.61,48,approved,2023-04-17 12:11:40
525,7518,Personal,5019763.55,13.53,120,rejected,2024-10-15 04:30:09
526,92014,Auto,2344355.81,13.65,240,approved,2024-07-21 23:25:02
527,6907,Personal,4216786.5,12.59,120,pending,2024-02-09 08:51:44
528,77850,Auto,7657852.65,10.02,180,pending,2024-01-27 08:38:53
529,10142,Home,5116268.82,11.63,60,closed,2024-01-19 19:02:27
530,95309,Personal,7445004.54,12.72,24,rejected,2023-10-07 02:09:46
531,82947,Home,4128889.83,12.09,36,approved,2024-07-28 04:06:32
532,94522,Business,2429872.75,14.39,240,pending,2023-08-25 11:54:21
533,74744,Business,2541939.7,12.81,24,closed,2025-01-04 04:42:47
534,80015,Home,7275664.47,12.93,36,closed,2024-05-23 02:01:46
535,58812,Education,2813660.52,11.84,60,rejected,2023-06-17 02:33:22
536,31180,Business,4932381.11,7.86,60,rejected,2023-12-11 06:49:57
537,45541,Auto,7394365.1,13.55,48,pending,2024-08-17 14:04:04
538,86849,Education,8341311.01,9.4,60,closed,2024-01-15 14:54:41
539,70859,Home,8438824.71,7.18,12,closed,2024-02-24 05:38:49
540,6044,Education,1596776.2,8.75,36,approved,2024-11-20 04:48:48
541,78975,Education,9070523.01,13.4,36,approved,2024-12-12 19:56:36
542,20884,Personal,9771969.29,12.79,24,rejected,2023-05-11 13:01:02
543,60759,Auto,854119.98,9.88,120,approved,2023-07-10 21:12:25
544,47690,Business,8596867.42,10.66,120,closed,2024-04-02 01:20:54
545,68363,Business,5909803.5,7.41,120,approved,2024-09-11 08:30:41
546,37995,Home,6009172.13,10.32,36,rejected,2023-07-21 04:53:03
547,62288,Education,5908081.61,9.92,240,rejected,2025-02-03 10:00:07
548,40465,Education,8863508.21,13.73,60,approved,2025-03-17 06:29:36
549,47734,Personal,5253309.06,10.7,60,pending,2024-02-12 11:45:55
550,61491,Personal,4563472.25,7.4,48,approved,2023-05-15 06:55:38
551,36589,Auto,1389604.53,7.74,12,rejected,2023-05-06 18:26:45
552,9695,Education,7692039.2,12.64,180,pending,2024-08-26 07:09:06
553,8904,Home,1810008.73,8.85,180,pending,2023-09-22 11:35:20
554,62476,Auto,1702686.66,10.97,60,approved,2024-06-30 07:58:20
555,9773,Business,4187517.29,8.34,24,approved,2024-03-04 12:34:46
556,51993,Education,1193050.33,13.59,36,closed,2023-10-19 16:34:22
557,71155,Auto,7580898.47,14.19,48,approved,2024-07-06 00:07:22
558,55598,Auto,791235.92,8.56,24,closed,2024-06-04 03:29:33
559,15645,Business,3188884.37,11.47,48,approved,2023-10-22 02:22:01
560,46661,Home,1145137.76,8.48,180,approved,2024-07-15 15:02:11
561,28590,Auto,6135706.96,14.45,12,approved,2024-01-07 08:53:55
562,90569,Auto,7435534.56,9.25,60,approved,2024-08-27 14:28:01
563,20763,Home,5620532.06,8.41,60,pending,2024-03-15 12:21:43
564,36206,Education,5996981.59,12.31,24,closed,2025-01-20 20:33:40
565,18141,Education,4367078.21,11.01,120,approved,2025-02-02 17:48:23
566,301,Business,7916658.71,13.16,12,approved,2023-11-18 10:35:18
567,85934,Education,1685954.8,14.2,12,rejected,2025-01-13 12:13:02
568,66453,Personal,8542511.09,11.67,120,rejected,2023-04-14 07:35:11
569,71246,Education,5660829.05,10.98,60,rejected,2023-08-23 18:13:26
570,86815,Auto,7772356.51,10.2,12,approved,2023-11-04 00:50:03
571,22512,Auto,9106990.97,11.33,12,closed,2024-12-08 15:34:11
572,2498,Personal,6319560.28,11.31,180,pending,2023-06-19 15:41:18
573,25617,Auto,5063504.14,13.43,36,rejected,2024-06-05 21:41:50
574,14183,Business,8176428.23,9.86,60,closed,2024-03-05 10:12:31
575,4519,Home,4383041.7,9.9,240,pending,2024-10-06 05:33:08
576,15644,Personal,8485778.75,14.07,24,pending,2023-12-24 03:54:19
577,33733,Auto,7301287.37,12.71,180,closed,2023-10-04 12:44:07
578,94268,Personal,7267030.28,8.4,240,closed,2023-10-15 19:45:29
579,78979,Auto,4846213.92,12.73,180,rejected,2023-09-05 19:35:49
580,38841,Business,3331610.52,12.77,36,pending,2024-02-11 12:47:44
581,34522,Education,8699924.04,12.95,120,rejected,2024-07-05 06:46:15
582,52761,Home,8225416.7,13.64,60,rejected,2024-03-10 13:47:24
583,51024,Business,3438550.36,13.82,240,closed,2025-02-10 21:41:24
584,3648,Home,427869.76,14.3,48,pending,2023-08-31 16:00:13
585,5867,Business,5699072.54,14.56,240,closed,2023-10-30 23:07:48
586,62624,Home,862122.9,9.68,24,closed,2024-06-27 21:34:40
587,52574,Education,7909069.19,12.64,60,approved,2023-06-29 10:50:37
588,95822,Home,1539623.56,9.28,120,approved,2024-10-23 12:27:02
589,91783,Education,2056844.12,7.94,60,pending,2024-01-13 05:32:29
590,85111,Home,9090242.88,14.97,12,approved,2024-01-08 22:11:17
591,19978,Education,544987.51,13.71,60,rejected,2024-11-24 15:33:27
592,71029,Home,6290489.54,7.88,36,rejected,2024-10-20 02:01:06
593,20844,Home,740049.34,14.26,240,approved,2024-03-18 19:33:07
594,70255,Education,1409108.8,9.47,48,closed,2024-10-13 19:47:41
595,28176,Education,5879167.3,9.02,120,rejected,2024-06-18 12:13:31
596,89386,Business,6728300.91,11.36,36,closed,2024-10-10 19:23:57
597,66746,Home,5086822.74,11.73,48,closed,2024-06-13 20:17:03
598,18879,Business,7942752.46,12.79,180,pending,2023-11-12 00:43:45
599,41668,Auto,3078846.21,13.7,36,approved,2024-11-07 11:30:10
600,37677,Personal,4265674.3,10.73,12,rejected,2025-02-16 19:45:46
601,67664,Business,7753510.75,7.3,120,rejected,2025-01-06 21:05:54
602,50246,Auto,9303813.08,12.2,180,rejected,2023-05-26 20:07:10
603,93284,Auto,4824405.03,8.88,24,approved,2023-07-11 03:04:34
604,14104,Personal,714786.12,8.59,24,approved,2024-02-27 14:23:14
605,35330,Auto,3835401.61,7.04,120,closed,2024-01-09 04:55:51
606,77164,Home,8913084.11,14.09,180,pending,2024-05-04 14:03:29
607,83784,Home,4602697.19,9.97,60,rejected,2023-04-24 07:03:20
608,36582,Education,3645522.22,8.67,36,pending,2023-09-09 19:15:00
609,38232,Home,8636738.47,14.25,12,closed,2024-07-13 09:42:57
610,85244,Education,2115192.02,7.08,180,approved,2024-12-10 19:07:56
611,88917,Personal,7970119.89,9.62,24,approved,2024-07-18 18:18:09
612,49513,Personal,7878319.25,12.33,36,approved,2023-07-17 04:34:45
613,93756,Home,1452317.52,14.69,12,approved,2023-10-26 02:31:04
614,21136,Personal,1595430.01,9.85,180,pending,2024-12-26 20:30:00
615,19318,Personal,2383495.64,7.54,48,rejected,2024-05-02 15:35:43
616,76223,Business,108550.19,11.0,48,pending,2023-04-05 07:32:03
617,59481,Business,8115746.18,14.18,24,approved,2023-05-29 04:41:00
618,67353,Education,480670.88,8.69,24,closed,2024-11-11 02:22:52
619,24176,Home,7337250.92,13.98,120,approved,2024-07-12 11:33:17
620,38958,Personal,837756.97,8.05,48,closed,2025-02-08 21:48:36
621,86448,Business,8815446.99,8.6,60,rejected,2023-07-04 08:12:24
622,57235,Home,7958661.81,14.64,60,closed,2024-05-17 19:02:13
623,36656,Home,3608382.7,13.0,24,closed,2023-09-27 15:40:39
624,3642,Business,1189107.42,8.99,180,rejected,2023-04-15 17:31:32
625,71007,Personal,4567223.2,14.87,60,closed,2024-07-28 09:15:39
626,63085,Home,3172668.08,10.16,36,closed,2023-08-10 14:00:26
627,90614,Business,7190642.94,14.67,180,closed,2024-11-21 15:47:44
628,15032,Personal,1854198.73,8.44,36,rejected,2023-10-30 13:38:15
629,47411,Personal,5707005.81,11.23,60,approved,2023-04-29 03:33:27
630,17072,Home,5618874.2,7.39,48,closed,2025-03-14 00:34:26
631,28572,Personal,1241205.48,10.61,60,pending,2024-10-08 02:28:40
632,24060,Business,821717.91,8.42,60,closed,2023-09-08 15:37:23
633,70392,Education,319666.39,11.51,24,pending,2024-06-13 20:35:48
634,683,Home,3542726.3,14.28,48,closed,2024-03-29 13:57:54
635,6107,Business,7531830.22,12.74,60,rejected,2024-08-07 19:57:24
636,68374,Auto,8969703.24,7.21,36,pending,2023-04-20 15:52:44
637,33354,Home,341815.4,12.11,120,rejected,2024-12-25 12:51:45
638,59899,Education,7603828.57,14.6,12,pending,2023-05-04 23:38:25
639,56644,Auto,137201.53,9.89,36,closed,2025-02-06 03:09:05
640,29835,Business,8255313.17,13.41,36,approved,2024-01-19 14:00:58
641,23497,Business,7841594.5,12.48,12,approved,2023-05-29 13:09:04
642,38942,Business,3302794.19,9.46,24,closed,2023-05-12 02:40:42
643,25661,Personal,5438949.22,7.5,36,rejected,2024-04-02 18:59:18
644,61107,Auto,7041220.07,7.85,60,approved,2023-07-26 06:01:39
645,39472,Business,8210958.32,10.5,24,approved,2024-05-23 20:51:51
646,17359,Personal,7028260.89,9.25,12,pending,2023-09-08 08:30:43
647,75551,Home,8337777.31,14.68,180,closed,2023-08-22 15:58:35
648,94493,Business,901734.28,13.23,60,closed,2024-01-23 11:27:58
649,80406,Home,6575452.01,9.58,36,approved,2025-02-12 16:28:49
650,72754,Auto,7431717.78,11.67,180,closed,2023-08-23 18:49:50
651,85748,Home,7119744.07,12.9,48,rejected,2023-11-22 03:39:39
652,52466,Business,7483939.61,7.5,120,approved,2025-02-28 23:41:41
653,38767,Personal,8303321.68,9.72,240,rejected,2023-09-24 15:23:03
654,32168,Home,8118295.38,13.5,120,approved,2023-09-08 07:54:42
655,23822,Education,2323511.73,9.14,120,pending,2023-06-12 20:01:39
656,21332,Business,5141087.19,10.03,36,pending,2024-05-23 03:57:20
657,79092,Auto,3192292.19,10.16,120,closed,2024-03-02 20:35:30
658,51985,Home,7947764.01,9.42,240,rejected,2024-05-01 13:31:07
659,49401,Personal,8971732.77,7.34,24,pending,2024-10-03 12:57:50
660,36298,Auto,5850147.27,8.96,36,rejected,2023-11-14 20:11:00
661,11300,Business,612338.32,14.39,120,pending,2023-10-06 16:37:58
662,74811,Home,9783542.36,9.44,240,approved,2023-09-28 08:37:51
663,93047,Auto,2484144.09,9.76,240,closed,2024-01-31 19:01:25
664,94128,Home,7551822.98,9.5,240,rejected,2024-02-08 17:56:02
665,68539,Education,1494688.18,13.21,36,closed,2023-04-04 14:46:32
666,62228,Education,2309340.93,9.27,36,approved,2024-09-12 02:22:00
667,80615,Auto,6634220.28,9.52,12,pending,2023-07-14 18:57:21
668,83540,Personal,4909437.09,13.06,48,approved,2024-05-16 07:38:33
669,63242,Education,8796073.55,13.21,120,approved,2023-09-09 23:21:00
670,1653,Home,8768411.45,8.49,60,rejected,2023-11-21 01:35:25
671,62245,Home,4551847.92,12.98,180,rejected,2025-03-13 08:31:43
672,78237,Business,374098.78,8.82,36,pending,2024-10-12 14:56:49
673,12319,Personal,1147359.67,7.46,48,rejected,2024-06-22 12:47:08
674,8482,Personal,1363512.95,13.5,60,pending,2023-05-08 15:15:19
675,14620,Home,3177036.28,12.97,120,pending,2023-07-05 22:18:25
676,30379,Auto,2473688.36,9.55,240,closed,2023-12-19 08:37:18
677,7910,Education,6288324.89,14.77,48,closed,2023-09-22 07:41:20
678,86638,Education,6459123.23,7.64,120,pending,2024-11-10 16:30:57
679,41192,Education,8403966.54,10.08,180,closed,2024-02-11 08:39:29
680,75732,Business,2647139.93,7.51,24,closed,2024-03-13 02:56:00
681,33796,Business,1536060.03,13.56,180,closed,2023-06-11 18:43:44
682,66200,Education,4250838.61,11.17,48,closed,2024-08-12 13:09:12
683,4284,Auto,2281200.03,7.24,36,pending,2025-03-09 15:32:40
684,32602,Business,4481670.62,8.92,240,closed,2024-10-14 07:19:45
685,32607,Business,9399209.8,14.2,60,pending,2024-06-08 06:19:28
686,98131,Education,5508560.26,11.54,60,approved,2024-04-24 12:06:28
687,17934,Personal,5149226.75,12.21,180,rejected,2023-08-28 19:53:30
688,32507,Home,7896336.41,7.67,36,rejected,2025-03-01 04:24:40
689,91580,Business,3771212.12,12.18,60,approved,2024-05-20 20:39:46
690,6218,Education,1162506.32,10.57,240,rejected,2024-10-28 22:12:30
